#Accession T10R_R2 T10R_R1 T10_R2 T10_R1 T2R_R2_B T2R_R2_A T2R_R1_B T2R_R1_A T2_R2_A T2_R2_B T2_R1_A T2_R1_B T1R_R2 T1R_R1 T1_R2 T1_R1 CR_R2 CR_R1 C_R2 C_R1
cyano|04167  0.007067107 0.009382805 0.003835367 0.010468768 0.008139325 0.005325365 0.013278971 0.005135823 0.003924966 0.005608154 0.003915954 0.016389138 0.004760767 0.006249552 0.005415772 0.002913436 0.007707178 0.001726708 0.00226342 0.005138873
cyano|03738  0.009655825 0.012565414 0.01290662 0.007764774 0.01062066 0.009984389 0.008407791 0.006837176 0.007277952 0.009166561 0.006353587 0.008682831 0.002942585 0.00693321 0.01004231 0.003151342 0.009262815 0.019922214 0.009792988 0.017787216
cyano|02214  0.012127868 0.013316365 0.004559321 0.008838366 0.011057923 0.00705406 0.013200398 0.004025438 0.005141938 0.007619125 0.006982679 0.011928189 0.005543899 0.004898374 0.004729987 0.002226451 0.013088522 0.001759403 0.006918833 0.002094471
cyano|00561  0.010049734 0.016297225 0.013816949 0.010775384 0.01186843 0.010551575 0.014584644 0.007116098 0.006059885 0.00606103 0.01058045 0.009639517 0.002450102 0.006061482 0.004180794 0.002623921 0.011568829 0.009330723 0.004076997 0.007405138
cyano|03874  0.142720785 0.132761587 0.117652656 0.015862459 0.043527693 0.013290258 0 0.299479452 0 0.009330668 0.239740463 0 0.006364939 0.106477522 0.00241355 0.106791687 0.032057394 0.199303345 0.014121772 0.153898085
cyano|04650  0.038109262 0.046982583 0.037917285 0.044086844 0.041801125 0.033503102 0.048319931 0.031245466 0.019149574 0.053763349 0.029915356 0.054109084 0.011002441 0.019010601 0.013906887 0.013092216 0.032325096 0.055867462 0.052890312 0.020321616
cyano|01723  2.309391381 2.223943258 2.878359407 2.029861542 2.40231412 2.950437179 2.326129364 2.410624726 2.953597978 1.797486569 3.12033447 2.432630903 3.076993211 2.380640296 2.523884083 2.196857558 1.937182513 1.375885644 1.960908932 1.275155564
cyano|00770  0.01206427 0.012845124 0.011309078 0.01234741 0.011999929 0.007851265 0.011459934 0.006989373 0.004959974 0.007716974 0.007216688 0.015779757 0.008021567 0.002835018 0.007984554 0.002147661 0.017044214 0.005091422 0.010010982 0.006061055
cyano|04966  0.004128473 0.00318808 0.003040747 0.002371378 0.002458286 0.001688817 0.006162617 0.001252853 0.000889081 0.000592833 0 0.004242808 0 0.00076227 0.002453554 0.002309824 0.002036796 0 0 0.001629676
cyano|00479  0.062386659 0.076189593 0.06552085 0.04236452 0.04911783 0.028781175 0.04526922 0.036076462 0.024034046 0.029961139 0.031016137 0.051736769 0.035489355 0.031357017 0.025953502 0.024433135 0.100543644 0.090102741 0.033745533 0.051715753
cyano|02235  0.003548493 0.004528958 0.00508195 0.003566921 0.004313917 0.002963617 0.002832357 0.003454889 0.002228859 0.003566848 0.005059011 0.004786381 0.002162786 0.001910954 0.001230175 0.001158111 0.003063657 0.002745513 0 0.002451285
cyano|01466  0.092661607 0.109843113 0.083813472 0.098698691 0.108414153 0.081461858 0.103333315 0.091512302 0.064941255 0.084153627 0.074877716 0.116946424 0.047559339 0.066183998 0.04395847 0.036608361 0.081404626 0.04150672 0.04451584 0.049411441
cyano|04594  0.017882064 0.020504048 0.019090847 0.013290552 0.01722204 0.013576976 0.01462709 0.016115374 0.01102776 0.008442597 0.018541149 0.01510558 0.018825572 0.016458454 0.016907104 0.021752794 0.01216391 0.02012447 0.018136083 0.019465113
cyano|00572  0.023949244 0.020572819 0.014357612 0.021050416 0.019152185 0.018340555 0.031038152 0.013014416 0.022669239 0.016235363 0.012460396 0.028046803 0.010183902 0.010077873 0.01390205 0.010906385 0.015387549 0.015513341 0.016946127 0.021545732
cyano|01791  0.068346361 0.073449768 0.063762973 0.062420027 0.066132014 0.044034108 0.07396549 0.042000167 0.058874492 0.079986299 0.032765523 0.055313341 0.04195426 0.041012684 0.058896515 0.043018706 0.042148631 0.027195644 0.04456108 0.043166536
cyano|03732  0.099466354 0.101152154 0.102305025 0.107254372 0.107573146 0.098175914 0.112199496 0.089639398 0.11472907 0.103768007 0.106107386 0.142296282 0.073024567 0.087652085 0.087773728 0.069351778 0.080671489 0.041977277 0.050439647 0.099943227
cyano|02047  0.040957022 0.03502281 0.045732038 0.043170051 0.037132729 0.036111281 0.039491507 0.03563705 0.028603474 0.033958508 0.0380649 0.044528788 0.033002023 0.030206051 0.030322842 0.028546517 0.043152402 0.046190675 0.03661049 0.040281489
cyano|03318  0.030279621 0.028242347 0.029385992 0.019193129 0.027097885 0.024991302 0.021402925 0.023080222 0.013962227 0.021126335 0.029534636 0.018899726 0.014981324 0.018416579 0.02371132 0.013951438 0.025834907 0.0314207 0.026012964 0.025592618
cyano|02099  0.013118737 0.009733247 0.009283436 0.012411166 0.009649513 0.008838822 0.010079219 0.007376736 0.005816516 0.006981138 0.011171085 0.008327149 0.004233068 0.007979038 0.003210313 0.004533377 0.005330025 0.003582398 0 0.002132323
cyano|01645  0.013264856 0.012235122 0.012483854 0.013968681 0.014151508 0.01492205 0.013475406 0.012411767 0.009522107 0.010476298 0.011637799 0.017324275 0.009239832 0.009796748 0.008540255 0.008039963 0.004362841 0.007330844 0 0.005236177
cyano|00051  0.048398139 0.07143452 0.047781764 0.05382495 0.054724528 0.051601241 0.063662206 0.036093034 0.041912581 0.033122372 0.062337332 0.049077075 0.02636026 0.050574533 0.034270863 0.036296169 0.028449649 0.019121482 0.006266253 0.05406227
cyano|01115  0.043716874 0.032057916 0.017472227 0.028614632 0.033900934 0.018922795 0.026557943 0.020516954 0.012260847 0.03065791 0.025421069 0.035654737 0.018589662 0.013140083 0.012688379 0.015926785 0.024577335 0.009439335 0.006186681 0.033711009
cyano|02093  0.008991943 0.00623156 0.007132291 0.004449792 0.00792837 0.003961243 0.003613716 0.001469328 0.004170806 0.005562126 0.002730807 0.00373193 0.005058958 0.002681939 0.004316241 0.002708929 0.002388726 0.003211005 0.004209081 0.003822523
cyano|03474  0.003839179 0.004899961 0.002749127 0.001800921 0.004333926 0.001374167 0.004457277 0.001019429 0 0.000321586 0.000421034 0.004603086 0.001754968 0.000826998 0.000665474 0.000626491 0.001104875 0.00148521 0 0
cyano|00761  0.12092989 0.092523891 0.129500032 0.116304632 0.112714976 0.1209363 0.093658323 0.126507215 0.127334244 0.119722918 0.123957227 0.10546537 0.11778156 0.117811942 0.102385829 0.107097804 0.169989349 0.115663196 0.103541798 0.11418245
cyano|03454  0.090799281 0.141497009 0.109653284 0.074003358 0.104844482 0.052702746 0.137826564 0.033884625 0.085086048 0.060434845 0.045213517 0.143438598 0.026922959 0.038060931 0.061254243 0.036041215 0.084749432 0.045569202 0.052266789 0.054247601
cyano|02691  0.003841621 0.005348813 0.002400764 0.005055148 0.006550514 0.003000091 0.005777873 0.002967498 0.001579403 0.002106269 0.005515218 0.007223068 0.007024338 0.008124784 0.005811471 0.004787154 0.001206085 0.00162126 0 0.004825049
cyano|00402  0.006671907 0.006010859 0.002457032 0.007281402 0.007448936 0.007505436 0.010789164 0.003543224 0.003592045 0.00143709 0.003762987 0.007713765 0.004356952 0.003079707 0.001982559 0 0.006583215 0.013274065 0 0.009217854
cyano|01709  0.558792772 0.483243402 0.717979087 0.386827428 0.508121632 0.654750282 0.452140776 0.473129759 0.687402097 0.47822554 0.759658858 0.461005933 0.694014054 0.528036678 0.748379391 0.867124934 0.773730925 1.841544292 1.932765012 0.91040534
cyano|00923  0.040301315 0.049923901 0.034630346 0.048034 0.035995935 0.032971785 0.049505199 0.027517712 0.047734645 0.027488777 0.02651849 0.053066083 0.034213333 0.033485066 0.053889969 0.023957284 0.024853485 0.010022664 0.02189668 0.049714269
cyano|04333  0.147432863 0.146019898 0.229882298 0.191578449 0.151594924 0.143984543 0.181938101 0.16074138 0.130995745 0.182545419 0.13491686 0.168573992 0.166031754 0.160264948 0.190905946 0.124276262 0.185453978 0.235695585 0.213893183 0.175364053
cyano|00952  0.021535352 0.02691196 0.016714212 0.021228208 0.019906917 0.010940678 0.01119063 0.017708434 0.008377802 0.008030244 0.009599291 0.017491228 0.008256471 0.010774298 0.007224945 0.008842216 0.020392258 0.02096208 0.004227342 0.015356425
cyano|04414  0.039483064 0.031618767 0.037696927 0.034102369 0.030476011 0.025124049 0.028013172 0.032617075 0.019839897 0.023518396 0.028866751 0.035504454 0.021390844 0.024570156 0.042584286 0.028635486 0.010100275 0.033942813 0.035594604 0.048488438
cyano|04420  0.016855343 0.022127193 0.013242109 0.020912347 0.01154193 0.008273935 0.0268375 0.010741563 0.010163597 0.009681445 0.010774027 0.022085728 0.007044504 0.00622425 0.004006857 0.001886067 0.013305024 0.004471264 0.002930533 0.009314884
cyano|00573  0.029113774 0.038839398 0.024054857 0.029715194 0.025086765 0.02084154 0.040951233 0.016650675 0.023632139 0.032641026 0.020630643 0.041283928 0.016379702 0.014472469 0.017468704 0.010963586 0.013534721 0.007797353 0.013628004 0.015470524
cyano|03977  0.319617357 0.294805866 0.258294866 0.323317006 0.280186181 0.312334211 0.314198868 0.300409262 0.309738121 0.367803852 0.297104609 0.339874099 0.325834445 0.351620821 0.342963115 0.4160084 0.405161022 0.279675339 0.382042873 0.311910278
cyano|04324  0.000955975 0.000861257 0 0.000384376 0.004482703 0.005474793 0.022475154 0.001523057 0.012249409 0.005765517 0.00377422 0.017622692 0.005243949 0.00803114 0.024855966 0.002807987 0.00495215 0.006656844 0.008725991 0.002641534
cyano|01126  0.015714541 0.022212718 0.026540933 0.019173256 0.017786697 0.017456112 0.023120239 0.013237629 0.016745858 0.018519245 0.016758346 0.028505691 0.012880654 0.021010793 0.022542805 0.013263899 0.02619919 0.027671146 0.039569636 0.023208404
cyano|04648  0.007424687 0.004013433 0.007655914 0.003980397 0.007220977 0.005669414 0.006465032 0.003680134 0.002238505 0.006965553 0.007165379 0.005786317 0.002715182 0.002558965 0.00411833 0.002907807 0.003418795 0.002297829 0 0.002735437
cyano|01745  2.225945736 2.569976272 1.763238861 2.209685445 2.438983835 2.216150449 2.606121072 2.206772381 2.500276125 3.336318624 1.63638843 2.261180773 1.5217704 1.502349516 1.805156882 2.43104669 2.061765347 1.229735557 0.769898096 0.961388039
cyano|01965  0.048004848 0.055097486 0.039554681 0.059755812 0.048652103 0.028245209 0.046380965 0.035621406 0.025774213 0.037677123 0.031154753 0.049672213 0.021643405 0.022098004 0.023253343 0.012877149 0.027252076 0.012211049 0.008003304 0.038158509
cyano|04981  0.005661905 0.00637616 0.005473344 0.005406743 0.009218572 0.002533226 0.00739514 0.003006846 0.003200691 0.005335493 0.002794174 0.009546317 0.003235217 0.004116258 0.004416397 0.002771788 0.002444155 0.001642757 0.002153375 0.006844639
cyano|03452  0.034766344 0.051198968 0.020682155 0.026882222 0.030654158 0.034460334 0.04308042 0.01846323 0.046362126 0.01814513 0.020236858 0.040882419 0.022004882 0.02419531 0.041720662 0.019638324 0.018471484 0.049659966 0.024410913 0.040643231
cyano|00464  0.004011501 0.002710534 0.003447026 0.002688222 0.003135084 0.003828926 0.003493007 0.002130373 0.002015745 0.003024188 0.002199659 0.00300606 0.00183374 0.001296177 0.002781377 0.001309222 0.001154468 0.006207496 0.002034243 0.004618549
cyano|01624  0.01218805 0.009844557 0.01227871 0.010814979 0.010072681 0.010831037 0.010978677 0.008035028 0.008236248 0.009716385 0.00995562 0.015872945 0.006916233 0.009234271 0.009616193 0.00493793 0.002902835 0 0.007672459 0.012774349
cyano|00088  0.004648063 0.011306348 0.00559162 0.00560664 0.008233831 0.005323819 0.007689854 0.004443172 0.0042041 0.006540947 0.004281832 0.010031254 0.00084989 0.002402976 0.002900464 0.001820369 0.00802598 0.002157758 0 0.002568691
cyano|02384  0.020291418 0.019870609 0.028807514 0.024121425 0.026660213 0.023999349 0.021509739 0.01967807 0.02393905 0.023056775 0.016254446 0.029353391 0.017744678 0.020524593 0.02385625 0.012093168 0.012187108 0.024573475 0.02147443 0.014626678
cyano|02912  0.010794995 0.012643066 0.011131183 0.009259566 0.015748222 0.010818867 0.010026369 0.006115047 0.008679026 0.008680667 0.010417978 0.012619373 0.00526359 0.010696618 0.008981662 0.006341634 0.013669417 0.013363553 0.006569004 0.007954283
cyano|00099  0.053874087 0.051232744 0.051436929 0.049741322 0.059257327 0.049993726 0.062547678 0.049803821 0.055646483 0.053149927 0.042014163 0.060108094 0.069320329 0.078656293 0.083008087 0.050794535 0.044790471 0.138943479 0.097136676 0.079945501
cyano|00927  0.160125759 0.179657905 0.184732395 0.136515639 0.180760837 0.194231577 0.143947738 0.204719607 0.19333184 0.163189498 0.174630482 0.154656232 0.13554962 0.178212379 0.103313364 0.130649404 0.145927928 0.175512631 0.121800285 0.108565837
cyano|01223  0.075099413 0.120152378 0.064531856 0.095099301 0.055768635 0.057468722 0.115000902 0.061428616 0.057255841 0.074186357 0.067591771 0.10246209 0.076550826 0.05243637 0.056559048 0.081981621 0.153525538 0.128232472 0.194355171 0.05724511
cyano|00168  0.00226807 0.000817341 0.001559136 0.001823879 0.001418041 0.001948359 0.001184951 0 0 0 0.000596961 0.002039522 0 0.001758836 0.000943541 0 0 0.004211601 0 0.001253419
cyano|03018  0.002656464 0.003988773 0.005072582 0.003560346 0.002768121 0.002535561 0.003855185 0.002508015 0.003114651 0.002670205 0.002330624 0.002919619 0.0010794 0.001525945 0.001227908 0.000577988 0 0 0 0.002446767
cyano|01734  0.015874536 0.017099858 0.020757683 0.013320604 0.015462963 0.014822647 0.014724204 0.014661616 0.010404544 0.013875347 0.01498707 0.015826518 0.008203089 0.01159669 0.009331701 0.008785046 0.011917889 0.020826549 0.006300015 0.01716428
cyano|00949  0.005521578 0.006331187 0.001725314 0.005651166 0.00313836 0.003593369 0.009178725 0.001599449 0.006053553 0.000504558 0.000660587 0.005867943 0.005506969 0.010380254 0.003132319 0.006880596 0 0 0 0.004161038
cyano|01582  0.211736541 0.110877999 0.172845084 0.179846507 0.175130017 0.132627984 0.147495351 0.123690728 0.167573348 0.139670848 0.132357634 0.104720207 0.183899385 0.078677606 0.154148075 0.137343836 0.502718221 0.239591379 0.257693164 0.142610106
cyano|03054  0.006488756 0.013766046 0.009712502 0.011782495 0.010033181 0.011387927 0.014398571 0.006891918 0.011359314 0.00568073 0.009916578 0.016375366 0.009568208 0.007845403 0.00783694 0.004918566 0.008674354 0.008745266 0.007642371 0.008097252
cyano|03114  0.115247463 0.092507933 0.133891709 0.066115197 0.114105668 0.086870904 0.052833037 0.124314728 0.043297833 0.105017088 0.111978401 0.062955394 0.032823675 0.063571782 0.02688457 0.056946736 0.078112943 0.096668524 0.030586619 0.061507475
cyano|02827  0.029603081 0.026670031 0.024666673 0.018755809 0.025238747 0.020549642 0.021871247 0.013339196 0.01893219 0.018034064 0.022430355 0.028233389 0.041006608 0.040579669 0.037318762 0.017566306 0.030979834 0.020822062 0.016376509 0.024787507
cyano|04293  0.111279315 0.108996915 0.08561391 0.07335751 0.07820329 0.096334231 0.07661564 0.098952582 0.086801221 0.089744063 0.072370987 0.077376598 0.069795732 0.066894969 0.059212435 0.062078262 0.073732006 0.084095892 0.059054684 0.060781971
cyano|03368  0.124944124 0.098346051 0.140136585 0.106820124 0.11512047 0.096975216 0.085318072 0.101276546 0.08921843 0.103777339 0.078752292 0.086926373 0.062525393 0.062044397 0.068392187 0.061810314 0.079485222 0.103793917 0.088036345 0.07813409
cyano|03582  0.004168133 0.006258595 0.002387745 0.003351822 0.007238879 0.007956857 0.006048989 0.006640663 0.006283351 0.004887975 0.005485309 0.006871554 0.002540453 0.007182865 0.005779956 0.002720682 0.007197267 0.003224935 0.004227342 0.003839106
cyano|01733  0.004447938 0.008014479 0.005460071 0.007664633 0.006621276 0.002729249 0.009959228 0.004049399 0.003831515 0.004470945 0.007525974 0.00628529 0.002323708 0.002463766 0.001321706 0.00124428 0.00438881 0 0 0.001755782
cyano|01690  0.001978897 0.005942765 0.001700438 0.003447901 0.002062074 0.004722079 0.006892484 0.001050925 0.001988757 0 0.001302125 0.006524791 0.00180919 0.003410197 0.00274414 0.00193754 0.002278023 0.003062194 0.002007008 0.003645372
cyano|00548  0.028919033 0.024606327 0.014725756 0.02153275 0.024554083 0.013034676 0.027512785 0.008532178 0.008073091 0.013996002 0.018324112 0.027449653 0.009792213 0.011766747 0.016709195 0.009438218 0.01109679 0.007458337 0.016294352 0.010358525
cyano|01638  0.002127917 0.003514655 0.001828489 0.00199637 0.001108679 0.001523302 0.002470506 0.000376688 0.00053463 0.001069462 0.000466727 0.003189154 0.000648477 0.000458375 0.001475393 0 0 0 0 0
